Time:4Hz,Epoch,Channel 1,Event Id,Event Date,Event Duration
0.0000000000,0,0.3035475016,,,
0.2500000000,0,0.3022666872,,,
0.5000000000,0,0.3022666872,,,
0.7500000000,0,0.3035475016,,,
1.0000000000,0,0.3035475016,,,
1.2500000000,0,0.3214784861,,,
1.5000000000,0,0.3163554072,,,
1.7500000000,0,0.3163554072,,,
2.0000000000,0,0.3189170063,,,
2.2500000000,0,0.3201977909,,,
2.5000000000,0,0.3227593899,,,
2.7500000000,0,0.3240401149,,,
3.0000000000,0,0.3214784861,,,
3.2500000000,0,0.3214784861,,,
3.5000000000,0,0.3189170063,,,
3.7500000000,0,0.3214784861,,,
4.0000000000,0,0.3176361918,,,
4.2500000000,0,0.3150745928,,,
4.5000000000,0,0.3176361918,,,
4.7500000000,0,0.3112322092,,,
5.0000000000,0,0.3163554072,,,
5.2500000000,0,0.3125129938,,,
5.5000000000,0,0.3125129938,,,
5.7500000000,0,0.3137938082,,,
6.0000000000,0,0.3112322092,,,
6.2500000000,0,0.3125129938,,,
6.5000000000,0,0.3112322092,,,
6.7500000000,0,0.3086706102,,,
7.0000000000,0,0.3125129938,,,
7.2500000000,0,0.3086706102,,,
7.5000000000,0,0.3099513948,,,
7.7500000000,0,0.3086706102,,,
8.0000000000,1,0.3099513948,,,
8.2500000000,1,0.3150745928,,,
8.5000000000,1,0.3163554072,,,
8.7500000000,1,0.3201977909,,,
9.0000000000,1,0.3201977909,,,
9.2500000000,1,0.3227593899,,,
9.5000000000,1,0.3253208995,,,
9.7500000000,1,0.3253208995,,,
10.0000000000,1,0.3278824985,,,
10.2500000000,1,0.3240401149,,,
10.5000000000,1,0.3253208995,,,
10.7500000000,1,0.3278824985,,,
11.0000000000,1,0.3253208995,,,
11.2500000000,1,0.3266017139,,,
11.5000000000,1,0.3253208995,,,
11.7500000000,1,0.3278824985,,,
12.0000000000,1,0.3253208995,,,
12.2500000000,1,0.3227593899,,,
12.5000000000,1,0.3214784861,,,
12.7500000000,1,0.3201977909,,,
13.0000000000,1,0.3176361918,,,
13.2500000000,1,0.3201977909,,,
13.5000000000,1,0.3163554072,,,
13.7500000000,1,0.3189170063,,,
14.0000000000,1,0.3176361918,,,
14.2500000000,1,0.3163554072,,,
14.5000000000,1,0.3189170063,,,
14.7500000000,1,0.3150745928,,,
15.0000000000,1,0.3150745928,,,
15.2500000000,1,0.3125129938,,,
15.5000000000,1,0.3150745928,,,
15.7500000000,1,0.3137938082,,,
16.0000000000,2,0.3125129938,,,
16.2500000000,2,0.3150745928,,,
16.5000000000,2,0.3112322092,,,
16.7500000000,2,0.3125129938,,,
17.0000000000,2,0.3137938082,,,
17.2500000000,2,0.3112322092,,,
17.5000000000,2,0.3099513948,,,
17.7500000000,2,0.3099513948,,,
18.0000000000,2,0.3137938082,,,
18.2500000000,2,0.3125129938,,,
18.5000000000,2,0.3061091006,,,
18.7500000000,2,0.3099513948,,,
19.0000000000,2,0.3099513948,,,
19.2500000000,2,0.3112322092,,,
19.5000000000,2,0.3099513948,,,
19.7500000000,2,0.3073898852,,,
