1650264663.000000, 1650264663.000000, 1650264663.000000
32.000000, 32.000000, 32.000000
-35,-54,16
-36,-53,16
-35,-53,16
-35,-54,15
-35,-53,15
-35,-54,15
-35,-54,15
-35,-54,15
-35,-54,16
-35,-54,15
-35,-54,15
-35,-54,15
-35,-54,15
-36,-54,15
-35,-53,15
-35,-53,16
-35,-54,16
-34,-54,16
-35,-53,16
-35,-54,15
-35,-53,15
-35,-54,16
-35,-54,16
-36,-54,15
-35,-53,16
-35,-53,15
-34,-54,15
-35,-54,15
-34,-54,14
-34,-54,15
-34,-53,15
-34,-53,16
-33,-53,15
-34,-53,16
-36,-52,16
-34,-52,17
-37,-51,16
-39,-51,15
-40,-51,16
-41,-50,16
-42,-50,16
-42,-50,15
-42,-50,15
-40,-50,15
-41,-49,16
-41,-49,16
-42,-48,17
-43,-49,18
-40,-48,18
-41,-49,16
-39,-49,15
-40,-50,14
-42,-50,14
-41,-49,15
-41,-48,16
-42,-48,17
-42,-49,16
-42,-48,16
-41,-48,16
-42,-48,16
-42,-48,16
-44,-47,18
-43,-47,18
-44,-47,17
-44,-48,18
-43,-47,18
-43,-47,20
-43,-47,20
-44,-46,20
-44,-47,19
-44,-47,19
-43,-47,21
-42,-47,21
-41,-47,21
-42,-48,19
-41,-48,19
-40,-49,17
-39,-49,17
-41,-50,15
-40,-50,14
-40,-50,14
-37,-50,15
-35,-50,15
-36,-50,17
-40,-50,19
-42,-49,20
-43,-49,21
-43,-49,21
-41,-49,21
-40,-49,20
-41,-50,19
-36,-48,19
-35,-50,18
-33,-50,19
-38,-50,18
-39,-51,18
-39,-51,19
-38,-51,19
-36,-51,18
-36,-51,17
-35,-51,18
-37,-51,19
-38,-50,19
-41,-50,18
-40,-50,19
-37,-51,19
-37,-51,18
-36,-51,18
-35,-51,18
-33,-50,17
-35,-50,18
-40,-50,21
-41,-52,21
-39,-49,23
-38,-49,24
-39,-49,23
-36,-50,24
-35,-50,24
-36,-50,21
-38,-51,18
-36,-51,17
-36,-51,18
-36,-52,17
-38,-52,18
-38,-52,18
-38,-51,19
-38,-51,19
-37,-51,19
