1651143053.000000, IBI
19.062500,0.859375
19.984375,0.921875
20.906250,0.921875
21.843750,0.937500
41.312500,0.875000
42.140625,0.828125
42.906250,0.765625
43.687500,0.781250
44.531250,0.843750
45.500000,0.968750
46.375000,0.875000
47.312500,0.937500
48.312500,1.000000
49.343750,1.031250
50.265625,0.921875
51.250000,0.984375
52.234375,0.984375
53.062500,0.828125
53.953125,0.890625
54.906250,0.953125
55.875000,0.968750
56.703125,0.828125
71.187500,0.828125
86.109375,0.859375
87.062500,0.953125
88.093750,1.031250
97.187500,0.906250
98.203125,1.015625
99.250000,1.046875
100.250000,1.000000
101.187500,0.937500
102.140625,0.953125
114.578125,0.859375
115.359375,0.781250
116.093750,0.734375
116.859375,0.765625
117.750000,0.890625
118.546875,0.796875
119.250000,0.703125
120.078125,0.828125
131.859375,0.875000
132.718750,0.859375
133.500000,0.781250
141.781250,1.046875
142.703125,0.921875
143.687500,0.984375
144.671875,0.984375
145.578125,0.906250
146.515625,0.937500
147.484375,0.968750
148.390625,0.906250
149.390625,1.000000
150.406250,1.015625
151.390625,0.984375
152.437500,1.046875
153.453125,1.015625
154.359375,0.906250
155.328125,0.968750
156.281250,0.953125
157.171875,0.890625
158.140625,0.968750
159.156250,1.015625
160.171875,1.015625
161.187500,1.015625
162.156250,0.968750
163.078125,0.921875
164.046875,0.968750
165.015625,0.968750
165.890625,0.875000
166.812500,0.921875
167.750000,0.937500
168.656250,0.906250
169.703125,1.046875
170.734375,1.031250
171.750000,1.015625
172.765625,1.015625
173.718750,0.953125
174.890625,1.171875
175.906250,1.015625
176.781250,0.875000
177.703125,0.921875
178.609375,0.906250
179.515625,0.906250
194.390625,0.796875
195.421875,1.031250
196.375000,0.953125
197.343750,0.968750
198.312500,0.968750
199.187500,0.875000
200.140625,0.953125
201.140625,1.000000
202.031250,0.890625
202.984375,0.953125
204.000000,1.015625
204.937500,0.937500
205.953125,1.015625
206.984375,1.031250
208.000000,1.015625
214.687500,0.968750
215.703125,1.015625
216.750000,1.046875
217.765625,1.015625
218.765625,1.000000
219.562500,0.796875
220.703125,1.140625
221.609375,0.906250
222.609375,1.000000
223.578125,0.968750
224.625000,1.046875
225.625000,1.000000
226.546875,0.921875
234.375000,0.906250
235.281250,0.906250
236.218750,0.937500
237.140625,0.921875
237.953125,0.812500
238.781250,0.828125
239.812500,1.031250
244.375000,0.890625
245.234375,0.859375
246.187500,0.953125
247.156250,0.968750
248.125000,0.968750
249.031250,0.906250
249.968750,0.937500
250.812500,0.843750
251.656250,0.843750
252.515625,0.859375
253.468750,0.953125
254.359375,0.890625
255.328125,0.968750
256.312500,0.984375
257.234375,0.921875
258.218750,0.984375
259.250000,1.031250
260.203125,0.953125
261.187500,0.984375
262.140625,0.953125
263.015625,0.875000
264.015625,1.000000
265.046875,1.031250
265.984375,0.937500
266.953125,0.968750
267.937500,0.984375
268.859375,0.921875
269.843750,0.984375
270.828125,0.984375
271.765625,0.937500
272.734375,0.968750
273.640625,0.906250
274.500000,0.859375
275.468750,0.968750
276.500000,1.031250
277.468750,0.968750
278.515625,1.046875
279.562500,1.046875
280.562500,1.000000
281.593750,1.031250
282.546875,0.953125
283.484375,0.937500
284.421875,0.937500
285.265625,0.843750
286.156250,0.890625
287.078125,0.921875
287.937500,0.859375
288.843750,0.906250
289.687500,0.843750
290.578125,0.890625
291.468750,0.890625
292.312500,0.843750
293.250000,0.937500
294.140625,0.890625
295.031250,0.890625
295.937500,0.906250
296.828125,0.890625
297.750000,0.921875
298.625000,0.875000
299.390625,0.765625
300.171875,0.781250
301.000000,0.828125
301.828125,0.828125
302.796875,0.968750
303.781250,0.984375
304.718750,0.937500
305.671875,0.953125
306.609375,0.937500
307.562500,0.953125
308.453125,0.890625
318.484375,0.765625
319.296875,0.812500
320.078125,0.781250
320.906250,0.828125
321.609375,0.703125
322.328125,0.718750
323.156250,0.828125
358.687500,0.796875
359.625000,0.937500
360.640625,1.015625
361.609375,0.968750
362.500000,0.890625
363.406250,0.906250
364.140625,0.734375
364.859375,0.718750
365.703125,0.843750
366.734375,1.031250
367.812500,1.078125
376.781250,0.953125
377.750000,0.968750
378.703125,0.953125
379.609375,0.906250
380.515625,0.906250
381.468750,0.953125
382.437500,0.968750
383.343750,0.906250
384.343750,1.000000
385.359375,1.015625
386.296875,0.937500
394.921875,0.843750
395.812500,0.890625
396.750000,0.937500
397.625000,0.875000
398.593750,0.968750
399.625000,1.031250
400.562500,0.937500
401.609375,1.046875
402.609375,1.000000
403.531250,0.921875
404.484375,0.953125
405.515625,1.031250
406.406250,0.890625
407.343750,0.937500
408.296875,0.953125
409.375000,1.078125
410.453125,1.078125
411.484375,1.031250
412.515625,1.031250
413.453125,0.937500
414.453125,1.000000
415.453125,1.000000
416.375000,0.921875
417.328125,0.953125
418.187500,0.859375
419.156250,0.968750
420.171875,1.015625
421.093750,0.921875
422.015625,0.921875
422.921875,0.906250
423.828125,0.906250
424.750000,0.921875
425.656250,0.906250
426.609375,0.953125
427.593750,0.984375
428.531250,0.937500
429.546875,1.015625
430.531250,0.984375
431.453125,0.921875
432.437500,0.984375
433.375000,0.937500
434.265625,0.890625
435.234375,0.968750
436.234375,1.000000
437.171875,0.937500
438.140625,0.968750
439.062500,0.921875
439.984375,0.921875
440.921875,0.937500
441.796875,0.875000
442.750000,0.953125
443.671875,0.921875
444.531250,0.859375
445.500000,0.968750
446.515625,1.015625
447.437500,0.921875
448.390625,0.953125
449.328125,0.937500
450.125000,0.796875
455.890625,0.937500
456.812500,0.921875
457.671875,0.859375
458.687500,1.015625
459.718750,1.031250
460.687500,0.968750
461.500000,0.812500
462.218750,0.718750
463.031250,0.812500
470.218750,0.984375
471.187500,0.968750
472.062500,0.875000
490.984375,0.906250
491.859375,0.875000
492.781250,0.921875
493.703125,0.921875
494.578125,0.875000
495.562500,0.984375
496.578125,1.015625
497.562500,0.984375
498.625000,1.062500
499.640625,1.015625
500.593750,0.953125
501.578125,0.984375
502.515625,0.937500
503.437500,0.921875
504.406250,0.968750
505.375000,0.968750
506.265625,0.890625
507.171875,0.906250
508.140625,0.968750
509.046875,0.906250
510.015625,0.968750
511.046875,1.031250
512.062500,1.015625
513.125000,1.062500
514.109375,0.984375
515.109375,1.000000
516.078125,0.968750
516.921875,0.843750
517.859375,0.937500
518.765625,0.906250
519.734375,0.968750
520.718750,0.984375
521.890625,1.171875
522.953125,1.062500
529.671875,0.968750
530.703125,1.031250
531.562500,0.859375
532.515625,0.953125
533.453125,0.937500
534.281250,0.828125
535.156250,0.875000
536.140625,0.984375
