1653558317.000000, 1653558317.000000, 1653558317.000000
32.000000, 32.000000, 32.000000
-28,12,58
-28,11,58
-28,11,58
-27,12,58
-28,12,59
-27,12,59
-27,11,58
-28,11,58
-27,11,59
-27,11,58
-28,11,59
-28,11,59
-28,12,59
-28,12,58
-28,12,58
-28,12,58
-28,12,58
-29,11,58
-28,13,57
-25,13,61
-23,13,61
-30,10,57
-29,9,57
-29,10,58
-28,12,58
-27,12,59
-28,11,59
-29,10,57
-28,11,58
-27,13,58
-28,12,57
-27,11,59
-27,11,59
-27,11,59
-29,10,58
-30,12,59
-28,12,58
-28,12,57
-28,10,58
-28,9,58
-28,9,59
-27,11,58
-28,11,58
-29,12,59
-28,13,60
-26,13,59
-27,13,58
-27,12,58
-27,11,58
-27,11,58
-27,12,58
-27,12,58
-27,11,59
-27,10,61
-27,10,60
-27,11,59
-26,12,59
-27,12,59
-27,12,58
-27,12,58
-27,13,58
-26,12,59
-26,11,60
-27,11,59
-28,11,58
-27,11,59
-27,11,59
-27,10,59
-28,11,59
-27,11,59
-27,12,59
-26,12,59
-26,12,58
-28,11,58
-28,10,59
-28,10,58
-28,11,57
-28,11,58
-28,10,59
-28,11,59
-27,11,59
-27,11,58
-27,11,58
-27,11,58
-27,11,59
-27,11,58
-27,11,58
-27,11,59
-26,10,60
-27,10,60
-30,10,58
-31,10,57
-29,11,57
-28,11,58
-28,11,58
-27,11,57
-28,11,59
-28,11,60
-28,10,59
-28,10,59
-29,10,58
-29,9,58
-29,9,58
-29,10,58
-29,10,58
-28,10,59
-28,11,58
-29,12,57
-29,12,58
-27,11,59
-28,11,58
-29,11,58
-29,11,58
-28,10,59
-28,10,59
-30,10,57
-30,10,58
-28,11,59
-28,11,58
-28,10,58
-28,11,58
-28,11,58
-28,11,58
-27,11,59
-27,11,59
-27,11,58
-28,10,58
-28,11,58
-28,11,58
-29,11,58
-28,10,59
-29,10,58
-28,10,58
-28,10,58
-29,10,58
-28,10,58
-28,10,58
-28,11,59
-28,10,59
-28,10,58
-28,10,58
-28,10,58
-28,11,59
-28,10,59
-29,10,58
-29,10,59
-28,10,59
-28,11,59
-28,11,58
-29,11,58
-28,12,58
-28,11,58
-27,11,58
-28,10,58
-28,9,59
-27,9,59
-28,9,60
-27,9,60
-28,10,58
-28,11,58
-27,12,58
-27,12,58
-28,12,58
-27,11,58
-28,10,58
-28,9,59
-29,9,59
-30,9,58
-30,9,59
-30,9,59
-31,8,58
-31,8,57
-30,9,57
-30,9,57
-29,10,58
-28,10,59
-27,11,59
-26,11,60
-25,11,59
-25,11,59
-26,12,59
-26,11,59
-28,11,58
-30,10,57
-31,10,57
-31,10,56
-31,9,56
-30,9,58
-30,9,58
-29,10,59
-28,10,58
-28,10,59
-27,11,58
-27,11,58
-28,12,58
-28,12,59
-28,12,58
-29,11,57
-29,11,58
-29,10,58
-30,11,57
-29,10,57
-29,10,58
-30,9,59
-29,12,59
-27,12,58
-29,12,57
-29,13,57
-28,13,58
-29,14,57
-28,13,57
-29,13,57
-29,13,57
-29,13,57
-29,13,57
-29,13,58
-29,12,58
-30,12,58
-29,13,58
-28,13,57
-28,13,59
-27,14,59
-27,15,57
-27,15,56
-28,15,58
-28,14,58
-28,14,57
-29,12,57
-28,14,57
-25,15,59
-26,12,59
-28,12,58
-27,13,59
-27,13,59
-27,15,58
-28,15,56
-29,14,57
-27,15,58
-28,15,57
-29,16,57
-27,15,59
-25,15,59
-27,14,57
-28,13,57
-22,12,60
-25,11,59
-28,11,58
-28,12,59
-28,12,59
-26,14,58
-26,15,58
-26,14,59
-25,14,59
-25,15,59
-25,15,58
-25,16,58
-24,15,57
-24,15,59
-25,14,59
-28,13,59
-24,14,60
-25,15,60
-24,14,59
-25,13,59
-25,14,59
-24,14,59
-24,14,60
-22,14,60
-23,14,57
-26,15,58
-26,15,59
-27,15,59
-28,15,58
-28,15,58
-28,14,58
-28,14,58
-27,15,58
-26,15,58
-25,15,58
-26,15,58
-26,16,59
-26,15,58
-26,15,58
-26,15,58
-26,15,58
-26,15,58
-27,15,57
-27,14,58
-26,15,58
-26,15,59
-26,16,59
-27,14,59
-28,14,58
-27,14,59
-26,14,58
-25,13,58
-25,14,59
-25,15,59
-25,15,59
-24,14,58
-24,14,59
-24,14,60
-26,14,59
-26,14,59
-25,14,59
-27,14,58
-26,13,58
-26,13,58
-26,14,59
-26,14,59
-26,14,58
-26,14,58
-26,14,59
-26,14,59
-25,14,59
-26,14,59
-25,14,59
-26,13,58
-26,14,59
-26,13,58
-26,13,58
-26,14,59
-26,14,59
-27,14,59
-26,14,59
-27,14,59
-26,13,59
-27,13,59
-26,14,59
-26,14,59
-26,14,59
-26,15,59
-25,15,59
-25,14,59
-26,13,59
-25,14,59
-26,14,59
-26,14,58
-26,14,58
-26,14,59
-26,14,59
-26,14,58
-26,14,58
-25,14,59
-25,13,59
-25,13,60
-25,13,60
-25,14,60
-25,14,58
-27,14,58
-26,14,58
-26,14,58
-27,14,58
-27,13,58
-26,14,60
-26,14,59
-26,13,59
-26,13,59
-25,13,59
-25,14,60
-25,14,59
-26,14,59
-26,14,58
-27,14,58
-27,14,58
-27,14,59
-26,13,59
-26,13,59
-26,14,58
-27,14,58
-27,14,58
-27,14,58
-26,13,59
-25,13,59
-25,14,58
-25,14,59
-25,14,58
-25,14,58
-26,15,58
-25,15,59
-25,15,60
-25,14,58
-27,12,56
-28,12,58
-26,13,60
-26,14,60
-26,14,59
-26,14,58
-25,15,59
-24,14,59
-24,14,59
-24,14,59
-24,14,59
-26,14,59
-26,14,58
-29,11,58
-28,12,60
-27,13,60
-25,13,59
-27,14,58
-28,14,55
-30,14,57
-30,12,57
-23,16,62
-24,16,60
-27,14,57
-28,12,58
-28,11,58
-29,13,57
-29,14,57
-28,15,59
-28,16,59
-28,16,57
-28,16,55
-28,15,56
-27,14,58
-27,13,61
-27,12,60
-26,12,60
-26,12,59
-28,13,57
-28,13,58
-29,13,58
-28,14,58
-29,14,57
-29,15,57
-29,14,56
-29,14,56
-27,16,57
-26,16,58
-24,17,58
-24,18,57
-25,17,58
-27,14,60
-26,13,61
-30,12,59
-28,15,55
-29,16,56
-29,15,58
-28,15,58
-28,15,56
-28,16,57
-27,16,58
-26,16,59
-26,16,58
-28,16,58
-27,15,58
-27,16,58
-26,16,58
-27,15,58
-27,15,57
-27,15,58
-27,16,58
-27,16,57
-27,16,58
-27,15,58
-28,15,59
-29,15,58
-27,17,57
-27,16,56
-27,17,57
-28,15,57
-29,14,56
-31,13,56
-31,14,58
-25,16,59
-27,16,58
-27,16,57
-27,15,57
-27,16,57
-28,17,57
-28,17,58
-28,16,58
-30,16,57
-30,15,55
-28,16,56
-28,17,57
-25,18,58
-25,18,58
-23,17,59
-26,16,57
-27,15,55
-31,14,57
-30,14,57
-32,15,56
-30,16,55
-30,17,56
-28,17,57
-27,16,58
-27,16,58
-28,16,58
-28,16,57
-28,16,58
-28,15,58
-29,15,57
-29,16,56
-29,16,56
-27,18,57
-27,17,57
-27,16,56
-28,16,57
-27,16,58
-29,16,56
-28,16,57
-27,16,58
-29,17,57
-29,17,56
-28,19,55
-24,21,58
-24,21,57
-26,17,55
-28,15,56
-32,11,58
-31,16,57
-26,20,57
-28,18,57
-31,17,56
-29,15,56
-33,14,55
-29,15,57
-26,17,59
-28,17,57
-30,17,55
-31,16,55
-29,17,56
-30,19,56
-28,18,57
-29,15,57
-31,14,57
-31,13,58
-30,14,58
-29,15,56
-28,16,55
-29,16,56
-29,15,57
-30,15,56
-31,15,56
-31,15,56
-32,15,56
-31,16,55
