Time:4Hz,Epoch,Channel 1,Event Id,Event Date,Event Duration
0.0000000000,0,28.8500003815,,,
0.2500000000,0,28.8500003815,,,
0.5000000000,0,28.8299999237,,,
0.7500000000,0,28.8299999237,,,
1.0000000000,0,28.8299999237,,,
1.2500000000,0,28.8299999237,,,
1.5000000000,0,28.8500003815,,,
1.7500000000,0,28.8500003815,,,
2.0000000000,0,28.8500003815,,,
2.2500000000,0,28.8500003815,,,
2.5000000000,0,28.8500003815,,,
2.7500000000,0,28.8500003815,,,
3.0000000000,0,28.8500003815,,,
3.2500000000,0,28.8500003815,,,
3.5000000000,0,28.8700008392,,,
3.7500000000,0,28.8700008392,,,
4.0000000000,0,28.8700008392,,,
4.2500000000,0,28.8700008392,,,
4.5000000000,0,28.8700008392,,,
4.7500000000,0,28.8700008392,,,
5.0000000000,0,28.8700008392,,,
5.2500000000,0,28.8700008392,,,
5.5000000000,0,28.8700008392,,,
5.7500000000,0,28.8700008392,,,
6.0000000000,0,28.8700008392,,,
6.2500000000,0,28.8700008392,,,
6.5000000000,0,28.8899993896,,,
6.7500000000,0,28.8899993896,,,
7.0000000000,0,28.8899993896,,,
7.2500000000,0,28.8899993896,33025,7.2500000000,0.0000000000
7.5000000000,0,28.8899993896,33024,7.4062500000,0.0000000000
7.7500000000,0,28.8899993896,,,
8.0000000000,1,28.8899993896,,,
8.2500000000,1,28.8899993896,,,
8.5000000000,1,28.8899993896,,,
8.7500000000,1,28.8899993896,,,
9.0000000000,1,28.8899993896,,,
9.2500000000,1,28.8899993896,,,
9.5000000000,1,28.8899993896,,,
9.7500000000,1,28.8899993896,,,
10.0000000000,1,28.8899993896,,,
10.2500000000,1,28.8899993896,,,
10.5000000000,1,28.8899993896,,,
10.7500000000,1,28.8899993896,,,
11.0000000000,1,28.8899993896,,,
11.2500000000,1,28.8899993896,,,
11.5000000000,1,28.9099998474,,,
11.7500000000,1,28.9099998474,,,
12.0000000000,1,28.9099998474,,,
12.2500000000,1,28.9099998474,,,
12.5000000000,1,28.9099998474,,,
12.7500000000,1,28.9099998474,,,
13.0000000000,1,28.9099998474,,,
13.2500000000,1,28.9099998474,,,
13.5000000000,1,28.9300003052,,,
13.7500000000,1,28.9300003052,,,
14.0000000000,1,28.9300003052,,,
14.2500000000,1,28.9300003052,,,
14.5000000000,1,28.9300003052,,,
14.7500000000,1,28.9300003052,,,
15.0000000000,1,28.9300003052,,,
15.2500000000,1,28.9300003052,,,
15.5000000000,1,28.9500007629,,,
15.7500000000,1,28.9500007629,,,
16.0000000000,2,28.9500007629,,,
16.2500000000,2,28.9500007629,,,
16.5000000000,2,28.9500007629,,,
16.7500000000,2,28.9500007629,,,
17.0000000000,2,28.9500007629,,,
17.2500000000,2,28.9500007629,,,
17.5000000000,2,28.9500007629,,,
17.7500000000,2,28.9500007629,,,
18.0000000000,2,28.9500007629,,,
18.2500000000,2,28.9500007629,,,
18.5000000000,2,28.9500007629,,,
18.7500000000,2,28.9500007629,,,
19.0000000000,2,28.9500007629,,,
19.2500000000,2,28.9500007629,,,
19.5000000000,2,28.9500007629,,,
19.7500000000,2,28.9500007629,,,
20.0000000000,2,28.9500007629,,,
20.2500000000,2,28.9500007629,,,
20.5000000000,2,28.9500007629,,,
20.7500000000,2,28.9500007629,,,
21.0000000000,2,28.9500007629,,,
21.2500000000,2,28.9500007629,,,
21.5000000000,2,28.9500007629,,,
21.7500000000,2,28.9500007629,,,
22.0000000000,2,28.9699993134,,,
22.2500000000,2,28.9699993134,,,
22.5000000000,2,28.9699993134,,,
22.7500000000,2,28.9699993134,,,
23.0000000000,2,28.9500007629,,,
23.2500000000,2,28.9500007629,,,
23.5000000000,2,28.9500007629,,,
23.7500000000,2,28.9500007629,,,
24.0000000000,3,28.9899997711,,,
24.2500000000,3,28.9699993134,,,
24.5000000000,3,28.9699993134,,,
24.7500000000,3,28.9699993134,,,
25.0000000000,3,28.9699993134,,,
25.2500000000,3,28.9899997711,,,
25.5000000000,3,28.9899997711,,,
25.7500000000,3,28.9899997711,,,
26.0000000000,3,28.9899997711,,,
26.2500000000,3,28.9899997711,,,
26.5000000000,3,28.9899997711,,,
26.7500000000,3,28.9899997711,,,
27.0000000000,3,28.9899997711,,,
27.2500000000,3,28.9899997711,,,
27.5000000000,3,28.9899997711,,,
27.7500000000,3,28.9899997711,,,
28.0000000000,3,28.9899997711,,,
28.2500000000,3,28.9899997711,,,
28.5000000000,3,29.0100002289,,,
28.7500000000,3,29.0100002289,,,
29.0000000000,3,29.0100002289,,,
29.2500000000,3,29.0100002289,,,
29.5000000000,3,28.9699993134,,,
29.7500000000,3,28.9699993134,,,
30.0000000000,3,28.9699993134,,,
30.2500000000,3,28.9699993134,,,
30.5000000000,3,28.9899997711,,,
30.7500000000,3,28.9899997711,,,
31.0000000000,3,28.9899997711,,,
31.2500000000,3,28.9899997711,,,
31.5000000000,3,28.9899997711,,,
31.7500000000,3,28.9899997711,,,
32.0000000000,4,28.9899997711,,,
32.2500000000,4,28.9899997711,,,
32.5000000000,4,28.9899997711,,,
32.7500000000,4,28.9899997711,,,
33.0000000000,4,28.9899997711,,,
33.2500000000,4,28.9899997711,,,
33.5000000000,4,28.9899997711,,,
33.7500000000,4,28.9899997711,,,
34.0000000000,4,28.9899997711,,,
34.2500000000,4,28.9899997711,,,
34.5000000000,4,29.0100002289,,,
34.7500000000,4,29.0100002289,,,
35.0000000000,4,29.0100002289,,,
35.2500000000,4,29.0100002289,,,
35.5000000000,4,29.0100002289,,,
35.7500000000,4,29.0100002289,,,
