1653554755.000000, 1653554755.000000, 1653554755.000000
32.000000, 32.000000, 32.000000
-14,2,64
-14,2,64
-15,2,64
-14,2,64
-14,2,64
-14,2,64
-14,2,64
-14,2,64
-14,2,64
-15,2,64
-14,2,64
-14,2,64
-14,2,64
-14,3,64
-14,3,63
-14,3,63
-14,3,63
-14,3,63
-13,3,65
-12,3,65
-12,3,65
-14,3,63
-15,3,64
-15,2,64
-16,2,64
-15,2,64
-14,1,64
-15,2,64
-15,3,64
-15,3,64
-15,3,64
-15,3,64
-14,3,64
-14,3,64
-13,3,64
-13,3,64
-14,3,64
-13,2,64
-14,3,64
-14,3,64
-14,3,64
-15,2,64
-15,2,64
-14,2,63
-14,2,64
-15,2,64
-15,2,63
-15,2,63
-14,2,65
-14,2,65
-13,3,64
-11,4,64
-10,5,64
-10,6,64
-11,5,63
-13,4,64
-13,3,64
-13,3,64
-14,3,64
-14,3,64
-14,2,64
-14,2,64
-14,2,64
-14,2,64
-14,3,64
-13,3,64
-13,3,64
-12,3,64
-13,3,64
-13,2,64
-13,2,65
-15,3,64
-15,2,63
-15,2,65
-14,2,66
-16,2,65
-16,1,63
-16,0,61
-14,0,65
-16,0,64
-16,1,64
-15,1,66
-14,0,66
-15,1,66
-13,0,65
-15,-1,64
-18,-1,64
-22,-1,63
-20,-1,68
-19,-1,70
-26,-2,67
-26,-3,65
-25,-3,64
-27,-4,61
-27,-5,58
-27,-7,57
-27,-8,57
-27,-9,56
-29,-9,55
-30,-9,54
-28,-10,53
-27,-11,54
-28,-11,53
-27,-11,57
-26,-10,59
-29,-12,59
-26,-13,64
-27,-14,65
-26,-16,65
-27,-18,64
-27,-19,64
-28,-20,64
-31,-19,59
-34,-20,54
-33,-19,54
-31,-20,53
-33,-19,52
-32,-20,50
-31,-19,49
-31,-19,49
-33,-18,49
-31,-18,50
-30,-20,52
-32,-19,48
-29,-19,51
-29,-21,54
-28,-22,54
-32,-26,56
-32,-28,57
-31,-28,55
-33,-26,53
-34,-26,51
-32,-27,52
-33,-27,50
-34,-26,49
-37,-25,45
-37,-25,44
-35,-24,46
-34,-25,47
-35,-24,47
-37,-22,47
-38,-23,50
-36,-24,49
-36,-27,48
-39,-27,47
-40,-27,45
-40,-27,45
-40,-26,44
-40,-26,45
-40,-27,45
-37,-26,46
-34,-26,50
-42,-26,46
-36,-24,48
-31,-26,51
-39,-24,38
-37,-23,30
-18,-16,36
-4,-5,45
5,-4,48
21,-11,77
30,-18,84
45,-23,95
34,-15,94
32,-16,85
4,-21,33
-26,-11,37
-55,-7,69
-58,-39,67
-43,-23,89
-36,-25,66
-24,-30,56
5,-33,58
5,-32,51
6,-28,42
18,-35,32
13,-38,22
13,-43,34
14,-51,34
10,-53,34
1,-57,32
-1,-56,35
6,-53,40
1,-52,34
-7,-55,26
-1,-56,31
-1,-56,26
-5,-56,23
-6,-57,23
-6,-59,30
-1,-62,32
-17,-51,32
0,-41,39
5,-58,51
9,-58,27
3,-56,31
1,-58,29
-4,-64,22
-8,-55,25
-15,-66,22
-12,-63,23
-15,-65,21
-7,-60,22
-4,-61,22
-4,-62,21
-6,-60,22
-8,-60,22
-7,-60,23
-9,-60,22
-11,-62,22
-19,-55,25
-16,-60,25
-15,-66,19
-14,-59,21
-4,-61,23
-7,-61,23
-8,-59,26
-11,-61,27
-11,-58,29
-12,-60,30
-14,-61,29
-16,-61,28
-16,-59,26
-14,-57,26
-12,-56,27
-12,-56,28
-13,-56,28
-11,-53,33
-10,-54,33
-9,-49,38
-11,-52,40
-10,-51,41
-15,-45,43
-17,-51,40
8,-63,54
-5,-38,51
3,-41,58
-3,-46,50
-6,-42,47
-11,-42,44
-11,-41,50
-14,-52,44
-18,-49,37
-25,-43,39
-29,-44,37
-26,-45,37
-27,-43,37
-22,-35,41
-18,-33,42
-20,-29,45
-20,-27,43
-23,-22,46
-20,-22,54
-21,-23,53
-11,-30,69
-9,-37,78
-9,-37,80
-13,-34,84
-16,-36,80
-29,-32,66
-36,-31,54
-37,-24,33
-37,-14,16
-40,-8,8
-53,12,12
-51,14,16
-36,16,35
-24,18,47
-38,14,56
-22,1,89
-25,-4,83
-22,-15,86
-23,-9,104
-22,-20,101
-13,-15,67
-15,-16,58
-12,-17,58
-16,-7,70
-21,-1,70
-24,4,64
-25,5,61
-23,7,61
-22,6,61
-21,5,62
-21,1,62
-20,0,63
-22,0,62
-23,1,62
-24,1,62
-23,1,63
-23,0,62
-24,1,61
-24,2,61
-24,2,61
-24,2,61
-22,2,61
-23,2,61
-23,1,62
-23,1,62
-22,1,62
-23,1,61
-24,1,61
-25,1,60
-24,1,60
-24,1,61
-24,1,61
-23,1,61
-24,1,61
-24,1,62
-25,1,61
-24,1,61
-25,1,60
-24,1,62
-24,1,61
-24,1,61
-23,1,61
-24,1,61
-25,1,60
-25,1,60
-25,1,61
-25,1,61
-25,1,61
-25,0,61
-24,0,61
-24,1,61
-25,1,61
-25,1,60
-24,1,61
-24,1,61
-25,1,61
-25,1,61
-26,0,60
-26,0,61
-26,1,60
-25,0,61
-25,0,61
-24,1,62
-24,2,62
-24,1,61
-24,1,60
-24,1,60
-25,0,60
-25,0,61
-25,1,61
-26,1,61
-27,1,60
-25,1,61
-24,1,61
-24,1,61
-25,1,60
-25,1,60
-25,1,61
-24,1,62
-24,1,61
-25,1,60
-25,1,60
-25,1,62
-24,1,61
-23,2,61
-24,2,61
-24,2,61
-24,2,61
-24,2,61
-24,2,61
-24,1,61
-25,0,61
-25,0,61
-25,1,60
-26,2,60
-25,2,61
-25,1,61
