Time:4Hz,Epoch,Channel 1,Event Id,Event Date,Event Duration
0.0000000000,0,30.0699996948,,,
0.2500000000,0,30.0699996948,,,
0.5000000000,0,30.0699996948,,,
0.7500000000,0,30.0699996948,,,
1.0000000000,0,30.0699996948,,,
1.2500000000,0,30.0699996948,,,
1.5000000000,0,30.0699996948,,,
1.7500000000,0,30.0699996948,,,
2.0000000000,0,30.0699996948,,,
2.2500000000,0,30.0699996948,,,
2.5000000000,0,30.0699996948,,,
2.7500000000,0,30.0699996948,,,
3.0000000000,0,30.0699996948,,,
3.2500000000,0,30.0699996948,,,
3.5000000000,0,30.0699996948,,,
3.7500000000,0,30.0699996948,,,
4.0000000000,0,30.0699996948,,,
4.2500000000,0,30.0699996948,,,
4.5000000000,0,30.0699996948,,,
4.7500000000,0,30.0699996948,,,
5.0000000000,0,30.0699996948,,,
5.2500000000,0,30.0699996948,,,
5.5000000000,0,30.0699996948,,,
5.7500000000,0,30.0699996948,,,
6.0000000000,0,30.0900001526,,,
6.2500000000,0,30.0900001526,,,
6.5000000000,0,30.0900001526,,,
6.7500000000,0,30.0900001526,,,
7.0000000000,0,30.0900001526,,,
7.2500000000,0,30.0900001526,,,
7.5000000000,0,30.0900001526,,,
7.7500000000,0,30.0699996948,,,
8.0000000000,1,30.0699996948,,,
8.2500000000,1,30.0699996948,,,
8.5000000000,1,30.0699996948,,,
8.7500000000,1,30.1299991608,,,
9.0000000000,1,30.1299991608,,,
9.2500000000,1,30.1299991608,,,
9.5000000000,1,30.1299991608,,,
9.7500000000,1,30.0900001526,,,
10.0000000000,1,30.0900001526,,,
10.2500000000,1,30.0900001526,,,
10.5000000000,1,30.0900001526,,,
10.7500000000,1,30.1100006104,,,
11.0000000000,1,30.1100006104,,,
11.2500000000,1,30.1100006104,,,
11.5000000000,1,30.1100006104,,,
11.7500000000,1,30.1100006104,,,
12.0000000000,1,30.1100006104,,,
12.2500000000,1,30.1100006104,,,
12.5000000000,1,30.0900001526,,,
12.7500000000,1,30.0900001526,,,
13.0000000000,1,30.0900001526,,,
13.2500000000,1,30.0900001526,,,
