1653124608.000000, 1653124608.000000, 1653124608.000000
32.000000, 32.000000, 32.000000
-32,-1,57
-31,-1,58
-31,-1,58
-33,-1,57
-34,-1,56
-34,-1,56
-33,-1,57
-33,-1,56
-34,-1,57
-36,-1,57
-45,-1,54
-32,1,59
-21,-1,60
-23,2,61
-4,-1,64
-6,-1,65
-2,0,65
3,-2,65
5,-4,65
3,-4,64
0,-3,65
-3,-2,66
-3,-2,66
-3,-3,64
-7,-3,65
-9,-2,66
-8,-2,65
-7,-2,65
-7,-2,65
-7,-1,65
-7,-1,65
-7,-1,64
-10,-2,65
-16,0,64
-11,-2,65
-8,-2,64
-4,-5,62
-8,-4,61
-18,-2,62
-30,0,59
-36,0,56
-41,1,53
-41,1,53
-42,1,53
-46,0,51
-48,1,49
-47,1,47
-47,0,46
-49,-1,46
-51,-1,45
-50,-2,44
-48,-2,45
-47,-2,46
-45,-2,47
-44,-3,47
-44,-3,47
-43,-2,49
-43,-1,49
-42,-1,49
-44,-1,50
-44,-1,50
-46,-1,50
-46,-1,49
-46,-1,48
-46,-1,47
-47,-1,47
-49,-1,47
-48,0,48
-40,-1,51
-38,-2,52
-45,-2,50
-43,-2,51
-36,-3,53
-34,-3,54
-46,1,54
-32,0,58
-26,2,59
-32,2,58
-22,0,62
-20,-1,62
-21,-3,60
-23,-6,61
-24,-5,60
-27,-5,59
-28,-3,59
-28,-2,59
-29,-1,59
-29,-1,59
-28,-1,60
-27,-1,61
-26,-1,59
-26,-3,59
-26,-2,59
-27,-2,59
-25,-1,60
-26,-1,61
-30,1,59
-32,1,59
-31,1,58
-31,1,58
-32,1,58
-33,0,58
-33,0,58
-32,-1,57
-32,-1,58
-32,-1,57
-33,0,57
-33,0,57
-33,0,57
-35,1,56
-34,1,56
-34,0,57
-34,0,56
-34,-1,56
-34,-1,56
-33,-1,56
-34,-1,56
-34,-1,56
-34,-1,56
-33,-1,56
-34,-1,56
-34,-1,56
-35,-1,56
-38,-1,55
-39,0,54
-38,-1,53
-37,-1,54
-37,-2,54
-36,-2,54
-35,-1,54
-36,-1,54
-39,-1,53
-40,-1,52
-43,-1,50
-43,0,50
-43,0,50
-44,0,50
-44,1,51
-44,2,50
-43,2,50
-43,3,50
-43,2,50
-43,2,50
-44,1,50
-44,1,50
-43,0,50
-43,0,50
-42,0,50
-42,-1,49
-43,-1,49
-43,0,49
-44,1,50
-44,1,50
-44,1,50
-44,0,50
-43,0,50
-43,0,50
-43,-1,50
-43,-1,50
-42,-1,50
-42,-1,50
-42,-2,49
-43,-2,49
-43,-2,48
-43,-2,48
-44,-3,47
-44,-3,47
-45,-2,48
-45,-1,49
-44,-1,51
-44,0,51
-46,1,51
-46,1,50
-43,0,51
-41,0,51
-38,-2,51
-39,-3,50
-39,-4,51
-39,-4,51
-39,-3,51
-40,-1,52
-42,0,52
-42,0,52
-43,0,52
-43,0,51
-43,0,50
-43,0,51
-43,0,51
-42,-1,51
-41,-2,51
-40,-2,51
-39,-1,52
-40,-1,52
-40,-1,52
-41,-2,52
-41,-2,51
-42,-2,50
-42,-2,50
-42,-1,50
-42,-1,50
-43,0,51
-43,0,52
-43,-1,51
-42,-1,50
-42,-2,50
-42,-1,50
-42,-1,51
-42,-1,51
-42,-1,51
-42,-1,51
-42,-1,51
-42,-1,51
-42,-2,50
-42,-2,50
-42,-1,51
-42,-1,51
-42,-1,51
-42,-1,51
-41,-1,51
-42,-1,51
-42,-2,50
-42,-2,51
-42,-1,50
-42,-1,51
-42,-1,51
-42,-1,52
-42,-1,52
-41,-1,51
-41,-1,51
-42,-1,50
-42,-1,50
-42,-1,50
-43,-1,51
-42,-1,51
-42,0,51
-41,0,51
-41,0,51
-42,0,51
-40,-1,51
-42,-1,51
-43,-1,51
-43,-1,51
-42,-1,51
-41,0,51
-40,0,51
-42,-1,51
-42,-2,51
-42,-2,51
-42,-1,51
-42,-1,51
-42,-1,50
-42,-1,50
-42,-2,50
-42,-1,51
-41,-1,51
-41,-1,51
-41,-1,51
-41,-1,51
-41,-1,51
-42,-1,51
-42,-1,50
-40,-1,51
-42,0,52
-41,-1,52
-41,0,52
-41,0,51
-41,0,51
-42,0,51
-42,-1,51
-42,-1,51
-42,-1,52
-42,-1,51
-42,0,50
-42,0,50
-42,0,50
-42,-1,51
-42,-1,51
-42,0,51
-42,0,51
-41,0,51
-41,0,51
-41,0,50
-42,0,50
-42,0,51
-42,0,51
-42,0,51
-42,0,51
-42,0,51
-42,1,50
-43,0,50
-42,0,51
-42,0,52
-42,-1,51
-42,-1,51
-42,0,50
-42,0,50
-41,0,51
-41,0,51
-42,-1,51
-41,-1,51
-41,0,51
-41,0,51
-41,0,51
-42,0,51
-42,0,51
-42,-1,51
-42,-1,51
-42,-1,51
-41,-1,51
-41,-1,51
-42,0,51
-42,-1,51
-42,0,51
-42,0,52
-42,-1,51
-42,-1,51
-41,-1,50
-42,-1,50
-42,-1,51
-42,-1,51
-42,-1,51
-41,-1,51
-41,-1,51
-41,-1,51
-42,0,50
-40,0,52
-42,0,52
-41,0,52
-42,0,52
-42,0,52
-41,0,51
-41,0,51
-42,0,50
-42,0,51
-42,0,51
-41,0,52
-41,0,52
-41,0,51
-42,0,51
-41,0,51
-41,0,51
-41,0,51
-41,1,52
-41,1,51
-39,1,52
-41,1,51
-41,1,51
-40,0,52
-41,0,51
-41,0,52
-40,1,52
-40,1,51
-40,2,52
-40,2,52
-42,3,53
-43,3,53
-42,2,53
-42,1,52
-39,0,51
-38,0,50
-43,1,49
-45,0,48
-46,0,48
-44,0,48
-44,1,48
-45,1,49
-45,2,48
-45,2,48
-45,2,49
-45,2,49
-43,1,50
-43,1,50
-43,0,49
-43,-1,49
-43,0,48
-44,0,48
-44,0,48
-44,1,49
-44,2,50
-45,2,50
-44,2,49
-44,2,48
-43,2,48
-43,1,49
-43,1,49
-44,1,50
-43,0,50
-44,1,50
-44,1,50
-43,2,50
-43,2,50
-43,2,49
-43,1,50
-43,1,50
-44,1,49
-44,1,49
-44,1,49
-43,1,49
-44,1,49
