Time:64Hz,Epoch,Channel 1,Event Id,Event Date,Event Duration
0.0000000000,0,-0.8397216797,,,
0.0156250000,0,-0.8671875000,,,
0.0312500000,0,-0.8052979112,,,
0.0468750000,0,-0.7125244141,,,
0.0625000000,0,-0.6180419922,,,
0.0781250000,0,-0.5048828125,,,
0.0937500000,0,-0.3201903999,,,
0.1093750000,0,-0.0256347694,,,
0.1250000000,0,0.3613280952,,,
0.1406250000,0,0.7448729873,,,
0.1562500000,0,0.9962158203,,,
0.1718750000,0,1.0272220373,,,
0.1875000000,0,0.8498535156,,,
0.2031250000,0,0.5983886719,,,
0.2187500000,0,0.4492188096,,,
0.2343750000,0,0.5092772841,,,
0.2500000000,0,0.7568358779,,,
0.2656250000,0,1.0469969511,,,
0.2812500000,0,1.1906739473,,,
0.2968750000,0,1.0773930550,,,
0.3125000000,0,0.7460938096,,,
0.3281250000,0,0.3729248047,,,
0.3437500000,0,0.1779785007,,,
0.3593750000,0,0.2967528999,,,
0.3750000000,0,0.7116699219,,,
0.3906250000,0,1.2507319450,,,
0.4062500000,0,1.6861569881,,,
0.4218750000,0,1.8475339413,,,
0.4375000000,0,1.6690670252,,,
0.4531250000,0,1.2159420252,,,
0.4687500000,0,0.6171875000,,,
0.4843750000,0,0.0051269531,,,
0.5000000000,0,-0.5306395888,,,
0.5156250000,0,-0.9547119141,,,
0.5312500000,0,-1.2674560547,,,
0.5468750000,0,-1.4857180119,,,
0.5625000000,0,-1.6269530058,,,
0.5781250000,0,-1.7214360237,,,
0.5937500000,0,-1.8126219511,,,
0.6093750000,0,-1.9301760197,,,
0.6250000000,0,-2.0703129768,,,
0.6406250000,0,-2.1650390625,,,
0.6562500000,0,-2.1051030159,,,
0.6718750000,0,-1.8087160587,,,
0.6875000000,0,-1.2768549919,,,
0.7031250000,0,-0.5953369141,,,
0.7187500000,0,0.1186522990,,,
0.7343750000,0,0.7357177734,,,
0.7500000000,0,1.1979980469,,,
0.7656250000,0,1.4874269962,,,
0.7812500000,0,1.6093750000,,,
0.7968750000,0,1.5642089844,,,
0.8125000000,0,1.3671879768,,,
0.8281250000,0,1.0557860136,,,
0.8437500000,0,0.7249755859,,,
0.8593750000,0,0.4981688857,,,
0.8750000000,0,0.4820556939,,,
0.8906250000,0,0.6961669922,,,
0.9062500000,0,1.0446779728,,,
0.9218750000,0,1.3282469511,,,
0.9375000000,0,1.3330080509,,,
0.9531250000,0,0.9393311143,,,
0.9687500000,0,0.1905518025,,,
0.9843750000,0,-0.6964110732,,,
1.0000000000,0,-1.4350589514,,,
1.0156250000,0,-1.7933349609,,,
1.0312500000,0,-1.7038569450,,,
