1653117411.000000, IBI
10.500000,0.875000
11.421875,0.921875
12.328125,0.906250
13.171875,0.843750
14.156250,0.984375
15.046875,0.890625
15.890625,0.843750
16.750000,0.859375
17.562500,0.812500
18.312500,0.750000
19.109375,0.796875
19.921875,0.812500
20.765625,0.843750
21.515625,0.750000
22.265625,0.750000
23.078125,0.812500
23.843750,0.765625
24.609375,0.765625
25.375000,0.765625
26.093750,0.718750
26.765625,0.671875
27.500000,0.734375
28.250000,0.750000
29.015625,0.765625
29.687500,0.671875
30.375000,0.687500
31.093750,0.718750
37.031250,0.843750
37.796875,0.765625
47.078125,0.781250
47.875000,0.796875
48.687500,0.812500
49.453125,0.765625
50.250000,0.796875
51.046875,0.796875
51.828125,0.781250
52.562500,0.734375
53.312500,0.750000
54.046875,0.734375
54.781250,0.734375
55.453125,0.671875
56.156250,0.703125
83.046875,0.859375
83.906250,0.859375
84.718750,0.812500
85.531250,0.812500
86.406250,0.875000
87.312500,0.906250
88.140625,0.828125
89.000000,0.859375
89.843750,0.843750
90.609375,0.765625
91.390625,0.781250
92.187500,0.796875
93.000000,0.812500
93.765625,0.765625
94.562500,0.796875
95.406250,0.843750
96.312500,0.906250
97.203125,0.890625
98.093750,0.890625
98.984375,0.890625
113.890625,0.812500
114.734375,0.843750
115.593750,0.859375
116.390625,0.796875
117.250000,0.859375
118.156250,0.906250
119.062500,0.906250
119.890625,0.828125
120.734375,0.843750
121.609375,0.875000
122.500000,0.890625
137.359375,0.781250
138.171875,0.812500
139.015625,0.843750
139.812500,0.796875
140.625000,0.812500
141.453125,0.828125
142.281250,0.828125
143.078125,0.796875
143.875000,0.796875
144.703125,0.828125
145.531250,0.828125
146.343750,0.812500
147.125000,0.781250
147.984375,0.859375
148.796875,0.812500
149.656250,0.859375
150.437500,0.781250
151.234375,0.796875
152.078125,0.843750
152.953125,0.875000
153.781250,0.828125
154.609375,0.828125
155.468750,0.859375
156.359375,0.890625
157.171875,0.812500
158.000000,0.828125
158.843750,0.843750
159.812500,0.968750
160.640625,0.828125
161.468750,0.828125
162.328125,0.859375
163.125000,0.796875
163.937500,0.812500
164.765625,0.828125
165.578125,0.812500
166.359375,0.781250
167.140625,0.781250
167.937500,0.796875
168.734375,0.796875
188.359375,0.734375
189.156250,0.796875
189.890625,0.734375
190.671875,0.781250
191.500000,0.828125
