Time:64Hz,Epoch,Channel 1,Event Id,Event Date,Event Duration
0.0000000000,0,1.0993189812,,,
0.0156250000,0,1.0936579704,,,
0.0312500000,0,1.0682979822,,,
0.0468750000,0,1.0260310173,,,
0.0625000000,0,0.9407805800,,,
0.0781250000,0,0.7753906250,,,
0.0937500000,0,0.5089722276,,,
0.1093750000,0,0.1693114936,,,
0.1250000000,0,-0.1912689060,,,
0.1406250000,0,-0.4860228896,,,
0.1562500000,0,-0.6603394151,,,
0.1718750000,0,-0.6853638291,,,
0.1875000000,0,-0.6004027724,,,
0.2031250000,0,-0.4833526909,,,
0.2187500000,0,-0.4224700928,,,
0.2343750000,0,-0.4563598931,,,
0.2500000000,0,-0.5531920791,,,
0.2656250000,0,-0.6030120850,,,
0.2812500000,0,-0.4957732856,,,
0.2968750000,0,-0.1961212009,,,
0.3125000000,0,0.2326201946,,,
0.3281250000,0,0.6544036865,,,
0.3437500000,0,0.9469451904,,,
0.3593750000,0,1.0673370361,,,
0.3750000000,0,1.0426330566,,,
0.3906250000,0,0.9132080078,,,
0.4062500000,0,0.7566832900,,,
0.4218750000,0,0.6001433730,,,
0.4375000000,0,0.4932861030,,,
0.4531250000,0,0.4930573106,,,
0.4687500000,0,0.6438292861,,,
0.4843750000,0,0.9503632188,,,
0.5000000000,0,1.3274079561,,,
0.5156250000,0,1.6138310432,,,
0.5312500000,0,1.6497039795,,,
0.5468750000,0,1.3262020350,,,
0.5625000000,0,0.6651610732,,,
0.5781250000,0,-0.1972960979,,,
0.5937500000,0,-1.0649869442,,,
0.6093750000,0,-1.7862399817,,,
0.6250000000,0,-2.3019709587,,,
0.6406250000,0,-2.6324310303,,,
0.6562500000,0,-2.8476409912,,,
0.6718750000,0,-2.9539339542,,,
0.6875000000,0,-2.9173278809,,,
0.7031250000,0,-2.6295320988,,,
0.7187500000,0,-2.0432128906,,,
0.7343750000,0,-1.2039489746,,,
0.7500000000,0,-0.2956542969,,,
0.7656250000,0,0.4520263970,,,
0.7812500000,0,0.8541718125,,,
0.7968750000,0,0.8779602051,,,
0.8125000000,0,0.6902008057,,,
0.8281250000,0,0.5267333984,,,
0.8437500000,0,0.5981903076,,,
0.8593750000,0,0.9660645127,,,
0.8750000000,0,1.5165859461,,,
0.8906250000,0,2.0324249268,,,
0.9062500000,0,2.3270869255,,,
0.9218750000,0,2.3433990479,,,
0.9375000000,0,2.1513209343,,,
0.9531250000,0,1.9062500000,,,
0.9687500000,0,1.7288969755,,,
0.9843750000,0,1.6295319796,,,
1.0000000000,0,1.5399630070,,,
1.0156250000,0,1.3221739531,,,
1.0312500000,0,0.9398499131,,,
1.0468750000,0,0.4537658989,,,
1.0625000000,0,0.0243377704,,,
1.0781250000,0,-0.2023925930,,,
1.0937500000,0,-0.1706389934,,,
1.1093750000,0,-0.0258789100,,,
1.1250000000,0,0.0101470901,,,
1.1406250000,0,-0.2247619927,,,
1.1562500000,0,-0.7290955186,,,
1.1718750000,0,-1.3075870275,,,
1.1875000000,0,-1.6962740421,,,
1.2031250000,0,-1.6884460449,,,
1.2187500000,0,-1.2980350256,,,
1.2343750000,0,-0.6753693223,,,
1.2500000000,0,-0.0580749512,,,
1.2656250000,0,0.3988800049,,,
1.2812500000,0,0.6196442246,,,
1.2968750000,0,0.5678101182,,,
1.3125000000,0,0.2358092964,,,
1.3281250000,0,-0.3607940972,,,
1.3437500000,0,-1.1276700497,,,
1.3593750000,0,-1.8733060360,,,
1.3750000000,0,-2.3560938835,,,
1.3906250000,0,-2.4294741154,,,
1.4062500000,0,-2.1324770451,,,
1.4218750000,0,-1.6986689568,,,
1.4375000000,0,-1.4132839441,,,
1.4531250000,0,-1.4202729464,,,
1.4687500000,0,-1.6341860294,,,
1.4843750000,0,-1.7844090462,,,
1.5000000000,0,-1.6287380457,,,
1.5156250000,0,-1.1149599552,,,
1.5312500000,0,-0.3793182075,,,
1.5468750000,0,0.3154143989,,,
1.5625000000,0,0.8159484863,,,
1.5781250000,0,1.1104739904,,,
1.5937500000,0,1.3415219784,,,
1.6093750000,0,1.6252590418,,,
1.6250000000,0,1.9563449621,,,
1.6406250000,0,2.1842501163,,,
1.6562500000,0,2.1418910027,,,
1.6718750000,0,1.7379000187,,,
1.6875000000,0,1.0471500158,,,
1.7031250000,0,0.2559508979,,,
1.7187500000,0,-0.4229584038,,,
1.7343750000,0,-0.8510437012,,,
1.7500000000,0,-1.0144040585,,,
1.7656250000,0,-0.9682465196,,,
1.7812500000,0,-0.8117827773,,,
1.7968750000,0,-0.6229094863,,,
1.8125000000,0,-0.4761353135,,,
1.8281250000,0,-0.3831939995,,,
1.8437500000,0,-0.3566283882,,,
1.8593750000,0,-0.3528594971,,,
1.8750000000,0,-0.3318634033,,,
1.8906250000,0,-0.2352447957,,,
1.9062500000,0,-0.0375366211,,,
1.9218750000,0,0.2321320027,,,
1.9375000000,0,0.5164337158,,,
1.9531250000,0,0.7502440810,,,
1.9687500000,0,0.8931732178,,,
1.9843750000,0,0.9684600830,,,
2.0000000000,0,1.0492249727,,,
2.0156250000,0,1.1774899960,,,
2.0312500000,0,1.3742979765,,,
2.0468750000,0,1.5642240047,,,
2.0625000000,0,1.6775050163,,,
2.0781250000,0,1.6873320341,,,
2.0937500000,0,1.6323089600,,,
2.1093750000,0,1.5962979794,,,
2.1250000000,0,1.6426539421,,,
2.1406250000,0,1.7281490564,,,
2.1562500000,0,1.7376559973,,,
2.1718750000,0,1.5177149773,,,
2.1875000000,0,0.9876708984,,,
2.2031250000,0,0.2094268948,,,
2.2187500000,0,-0.6366729736,,,
2.2343750000,0,-1.3223270178,,,
2.2500000000,0,-1.6846619844,,,
2.2656250000,0,-1.7101750374,,,
2.2812500000,0,-1.5400539637,,,
2.2968750000,0,-1.3175660372,,,
2.3125000000,0,-1.1494450569,,,
2.3281250000,0,-1.0027470589,,,
2.3437500000,0,-0.7503356934,,,
2.3593750000,0,-0.2875213921,,,
2.3750000000,0,0.3397980034,,,
2.3906250000,0,0.9939270020,,,
2.4062500000,0,1.4446719885,,,
2.4218750000,0,1.5177919865,,,
2.4375000000,0,1.1802669764,,,
2.4531250000,0,0.5678864121,,,
2.4687500000,0,-0.1250458062,,,
2.4843750000,0,-0.6911315918,,,
2.5000000000,0,-1.0387879610,,,
2.5156250000,0,-1.1687159538,,,
2.5312500000,0,-1.1331789494,,,
2.5468750000,0,-0.9970244765,,,
2.5625000000,0,-0.7828978896,,,
2.5781250000,0,-0.4794006050,,,
2.5937500000,0,-0.0819091797,,,
2.6093750000,0,0.3161163032,,,
2.6250000000,0,0.6172637939,,,
2.6406250000,0,0.6670380235,,,
2.6562500000,0,0.4001922905,,,
2.6718750000,0,-0.1218414009,,,
2.6875000000,0,-0.7238616943,,,
2.7031250000,0,-1.1746519804,,,
2.7187500000,0,-1.3224179745,,,
2.7343750000,0,-1.1471710205,,,
2.7500000000,0,-0.8139495850,,,
2.7656250000,0,-0.5762938857,,,
2.7812500000,0,-0.6633300781,,,
2.7968750000,0,-1.1288599968,,,
2.8125000000,0,-1.8230589628,,,
2.8281250000,0,-2.4582819939,,,
2.8437500000,0,-2.7620539665,,,
2.8593750000,0,-2.6081540585,,,
2.8750000000,0,-2.0814819336,,,
2.8906250000,0,-1.3842929602,,,
2.9062500000,0,-0.7321929932,,,
2.9218750000,0,-0.2210541070,,,
2.9375000000,0,0.1750487983,,,
2.9531250000,0,0.5702362061,,,
2.9687500000,0,1.0089260340,,,
2.9843750000,0,1.4352719784,,,
3.0000000000,0,1.6637120247,,,
3.0156250000,0,1.5510250330,,,
3.0312500000,0,1.0789949894,,,
3.0468750000,0,0.4514159858,,,
3.0625000000,0,-0.0177917499,,,
3.0781250000,0,-0.0564422607,,,
3.0937500000,0,0.4235840142,,,
3.1093750000,0,1.2722469568,,,
3.1250000000,0,2.2331240177,,,
3.1406250000,0,3.0513310432,,,
3.1562500000,0,3.9829559326,,,
3.1718750000,0,4.1172790527,,,
3.1875000000,0,4.0144958496,,,
3.2031250000,0,3.6099851131,,,
3.2187500000,0,2.8586881161,,,
3.2343750000,0,1.8397220373,,,
3.2500000000,0,0.7449188232,,,
3.2656250000,0,-0.2077637017,,,
3.2812500000,0,-0.8759459853,,,
3.2968750000,0,-1.2789000273,,,
3.3125000000,0,-1.5002290010,,,
3.3281250000,0,-1.6470949650,,,
3.3437500000,0,-1.7476500273,,,
3.3593750000,0,-1.7781219482,,,
3.3750000000,0,-1.6894530058,,,
