Time:4Hz,Epoch,Channel 1,Event Id,Event Date,Event Duration
0.0000000000,0,0.3266017139,,,
0.2500000000,0,0.3278824985,,,
0.5000000000,0,0.3317249119,,,
0.7500000000,0,0.3317249119,,,
1.0000000000,0,0.3355672956,,,
1.2500000000,0,0.3381288052,,,
1.5000000000,0,0.3368481100,,,
1.7500000000,0,0.3406904042,,,
2.0000000000,0,0.3406904042,,,
2.2500000000,0,0.3470943868,,,
2.5000000000,0,0.3509367108,,,
2.7500000000,0,0.3483752012,,,
3.0000000000,0,0.3483752012,,,
3.2500000000,0,0.3496559858,,,
3.5000000000,0,0.3458136022,,,
3.7500000000,0,0.3445327878,,,
4.0000000000,0,0.3445327878,,,
4.2500000000,0,0.3419711888,,,
4.5000000000,0,0.3406904042,,,
4.7500000000,0,0.3394095898,,,
5.0000000000,0,0.3381288052,,,
5.2500000000,0,0.3394095898,,,
5.5000000000,0,0.3394095898,,,
5.7500000000,0,0.3342865109,,,
6.0000000000,0,0.3368481100,,,
6.2500000000,0,0.3355672956,,,
6.5000000000,0,0.3317249119,,,
6.7500000000,0,0.3330056965,,,
7.0000000000,0,0.3291633129,,,
7.2500000000,0,0.3291633129,,,
7.5000000000,0,0.3291633129,,,
7.7500000000,0,0.3278824985,,,
8.0000000000,1,0.3266017139,,,
8.2500000000,1,0.3278824985,,,
8.5000000000,1,0.3266017139,,,
8.7500000000,1,0.3278824985,,,
9.0000000000,1,0.3291633129,,,
9.2500000000,1,0.3266017139,,,
9.5000000000,1,0.3304440975,,,
9.7500000000,1,0.3304440975,,,
10.0000000000,1,0.3266017139,,,
10.2500000000,1,0.3278824985,,,
10.5000000000,1,0.3266017139,,,
10.7500000000,1,0.3253208995,,,
11.0000000000,1,0.3266017139,,,
11.2500000000,1,0.3240401149,,,
11.5000000000,1,0.3240401149,,,
11.7500000000,1,0.3266017139,,,
12.0000000000,1,0.3227593899,,,
12.2500000000,1,0.3227593899,,,
12.5000000000,1,0.3253208995,,,
12.7500000000,1,0.3214784861,,,
13.0000000000,1,0.3201977909,,,
13.2500000000,1,0.3240401149,,,
13.5000000000,1,0.3201977909,,,
13.7500000000,1,0.3253208995,,,
14.0000000000,1,0.3240401149,,,
14.2500000000,1,0.3214784861,,,
14.5000000000,1,0.3253208995,,,
14.7500000000,1,0.3253208995,,,
15.0000000000,1,0.3227593899,,,
15.2500000000,1,0.3253208995,,,
15.5000000000,1,0.3227593899,,,
15.7500000000,1,0.3201977909,,,
16.0000000000,2,0.3253208995,,,
16.2500000000,2,0.3253208995,,,
16.5000000000,2,0.3227593899,,,
16.7500000000,2,0.3266017139,,,
17.0000000000,2,0.3266017139,,,
17.2500000000,2,0.3240401149,,,
17.5000000000,2,0.3278824985,,,
17.7500000000,2,0.3240401149,,,
18.0000000000,2,0.3253208995,,,
18.2500000000,2,0.3291633129,,,
18.5000000000,2,0.3253208995,,,
18.7500000000,2,0.3278824985,,,
19.0000000000,2,0.3304440975,,,
19.2500000000,2,0.3317249119,,,
19.5000000000,2,0.3342865109,,,
19.7500000000,2,0.3406904042,,,
20.0000000000,2,0.3381288052,,,
20.2500000000,2,0.3394095898,,,
20.5000000000,2,0.3419711888,,,
20.7500000000,2,0.3406904042,,,
21.0000000000,2,0.3394095898,,,
21.2500000000,2,0.3406904042,,,
21.5000000000,2,0.3381288052,,,
21.7500000000,2,0.3368481100,,,
22.0000000000,2,0.3368481100,,,
22.2500000000,2,0.3342865109,,,
22.5000000000,2,0.3381288052,,,
22.7500000000,2,0.3368481100,,,
23.0000000000,2,0.3355672956,,,
23.2500000000,2,0.3381288052,,,
23.5000000000,2,0.3394095898,,,
23.7500000000,2,0.3368481100,,,
24.0000000000,3,0.3381288052,,,
24.2500000000,3,0.3381288052,,,
24.5000000000,3,0.3355672956,,,
24.7500000000,3,0.3368481100,,,
25.0000000000,3,0.3368481100,,,
25.2500000000,3,0.3342865109,,,
25.5000000000,3,0.3342865109,,,
25.7500000000,3,0.3342865109,,,
26.0000000000,3,0.3458136022,,,
26.2500000000,3,0.3342865109,,,
26.5000000000,3,0.3330056965,,,
26.7500000000,3,0.3304440975,,,
27.0000000000,3,0.3342865109,,,
27.2500000000,3,0.3342865109,,,
27.5000000000,3,0.3317249119,,,
27.7500000000,3,0.3330056965,,,
28.0000000000,3,0.3317249119,,,
28.2500000000,3,0.3304440975,,,
28.5000000000,3,0.3330056965,,,
28.7500000000,3,0.3330056965,,,
29.0000000000,3,0.3304440975,,,
29.2500000000,3,0.3330056965,,,
29.5000000000,3,0.3304440975,,,
29.7500000000,3,0.3304440975,,,
30.0000000000,3,0.3330056965,,,
30.2500000000,3,0.3330056965,,,
30.5000000000,3,0.3304440975,,,
30.7500000000,3,0.3317249119,,,
31.0000000000,3,0.3291633129,,,
31.2500000000,3,0.3291633129,,,
31.5000000000,3,0.3304440975,,,
31.7500000000,3,0.3278824985,,,
32.0000000000,4,0.3291633129,,,
32.2500000000,4,0.3304440975,,,
32.5000000000,4,0.3278824985,,,
32.7500000000,4,0.3291633129,,,
33.0000000000,4,0.3304440975,,,
33.2500000000,4,0.3278824985,,,
33.5000000000,4,0.3278824985,,,
33.7500000000,4,0.3304440975,,,
34.0000000000,4,0.3278824985,,,
34.2500000000,4,0.3304440975,,,
34.5000000000,4,0.3304440975,,,
34.7500000000,4,0.3278824985,,,
35.0000000000,4,0.3304440975,,,
35.2500000000,4,0.3330056965,,,
35.5000000000,4,0.3304440975,,,
35.7500000000,4,0.3330056965,,,
36.0000000000,4,0.3342865109,,,
36.2500000000,4,0.3330056965,,,
36.5000000000,4,0.3355672956,,,
36.7500000000,4,0.3355672956,,,
37.0000000000,4,0.3342865109,,,
37.2500000000,4,0.3355672956,,,
37.5000000000,4,0.3342865109,,,
37.7500000000,4,0.3317249119,,,
38.0000000000,4,0.3355672956,,,
38.2500000000,4,0.3330056965,,,
38.5000000000,4,0.3342865109,,,
38.7500000000,4,0.3368481100,,,
39.0000000000,4,0.3342865109,,,
39.2500000000,4,0.3342865109,,,
39.5000000000,4,0.3355672956,,,
39.7500000000,4,0.3342865109,,,
40.0000000000,5,0.3342865109,,,
40.2500000000,5,0.3342865109,,,
40.5000000000,5,0.3304440975,,,
40.7500000000,5,0.3330056965,,,
41.0000000000,5,0.3342865109,,,
41.2500000000,5,0.3330056965,,,
41.5000000000,5,0.3317249119,,,
41.7500000000,5,0.3330056965,,,
42.0000000000,5,0.3304440975,,,
42.2500000000,5,0.3304440975,,,
42.5000000000,5,0.3330056965,,,
42.7500000000,5,0.3304440975,,,
43.0000000000,5,0.3342865109,,,
43.2500000000,5,0.3355672956,,,
43.5000000000,5,0.3330056965,,,
43.7500000000,5,0.3368481100,,,
44.0000000000,5,0.3368481100,,,
44.2500000000,5,0.3342865109,,,
44.5000000000,5,0.3368481100,,,
44.7500000000,5,0.3368481100,,,
45.0000000000,5,0.3355672956,,,
45.2500000000,5,0.3381288052,,,
45.5000000000,5,0.3342865109,,,
45.7500000000,5,0.3342865109,,,
46.0000000000,5,0.3330056965,,,
46.2500000000,5,0.3330056965,,,
46.5000000000,5,0.3330056965,,,
46.7500000000,5,0.3342865109,,,
47.0000000000,5,0.3317249119,,,
47.2500000000,5,0.3304440975,,,
47.5000000000,5,0.3330056965,,,
47.7500000000,5,0.3304440975,,,
48.0000000000,6,0.3330056965,,,
48.2500000000,6,0.3317249119,,,
48.5000000000,6,0.3291633129,,,
48.7500000000,6,0.3291633129,,,
49.0000000000,6,0.3304440975,,,
49.2500000000,6,0.3291633129,,,
49.5000000000,6,0.3317249119,,,
49.7500000000,6,0.3291633129,,,
50.0000000000,6,0.3291633129,,,
50.2500000000,6,0.3304440975,,,
50.5000000000,6,0.3291633129,,,
50.7500000000,6,0.3291633129,,,
51.0000000000,6,0.3304440975,,,
51.2500000000,6,0.3304440975,,,
51.5000000000,6,0.3291633129,,,
51.7500000000,6,0.3330056965,,,
52.0000000000,6,0.3291633129,,,
52.2500000000,6,0.3317249119,,,
52.5000000000,6,0.3304440975,,,
52.7500000000,6,0.3291633129,,,
53.0000000000,6,0.3317249119,,,
53.2500000000,6,0.3291633129,,,
53.5000000000,6,0.3291633129,,,
53.7500000000,6,0.3291633129,,,
54.0000000000,6,0.3278824985,,,
54.2500000000,6,0.3253208995,,,
54.5000000000,6,0.3278824985,,,
54.7500000000,6,0.3278824985,,,
55.0000000000,6,0.3278824985,,,
55.2500000000,6,0.3291633129,,,
55.5000000000,6,0.3266017139,,,
55.7500000000,6,0.3278824985,,,
56.0000000000,7,0.3266017139,,,
56.2500000000,7,0.3253208995,,,
56.5000000000,7,0.3291633129,,,
56.7500000000,7,0.3304440975,,,
57.0000000000,7,0.3266017139,,,
57.2500000000,7,0.3304440975,,,
57.5000000000,7,0.3291633129,,,
57.7500000000,7,0.3291633129,,,
58.0000000000,7,0.3304440975,,,
58.2500000000,7,0.3291633129,,,
58.5000000000,7,0.3291633129,,,
58.7500000000,7,0.3304440975,,,
59.0000000000,7,0.3432520032,,,
59.2500000000,7,0.3304440975,,,
59.5000000000,7,0.3330056965,,,
59.7500000000,7,0.3278824985,,,
60.0000000000,7,0.3342865109,,,
60.2500000000,7,0.3355672956,,,
60.5000000000,7,0.3317249119,,,
60.7500000000,7,0.3342865109,,,
61.0000000000,7,0.3330056965,,,
61.2500000000,7,0.3317249119,,,
61.5000000000,7,0.3330056965,,,
61.7500000000,7,0.3291633129,,,
62.0000000000,7,0.3291633129,,,
62.2500000000,7,0.3317249119,,,
62.5000000000,7,0.3278824985,,,
62.7500000000,7,0.3291633129,,,
63.0000000000,7,0.3304440975,,,
63.2500000000,7,0.3291633129,,,
63.5000000000,7,0.3330056965,,,
63.7500000000,7,0.3342865109,,,
64.0000000000,8,0.3330056965,,,
64.2500000000,8,0.3355672956,,,
64.5000000000,8,0.3342865109,,,
64.7500000000,8,0.3330056965,,,
65.0000000000,8,0.3342865109,,,
65.2500000000,8,0.3317249119,,,
65.5000000000,8,0.3317249119,,,
65.7500000000,8,0.3330056965,,,
66.0000000000,8,0.3291633129,,,
66.2500000000,8,0.3304440975,,,
66.5000000000,8,0.3304440975,,,
66.7500000000,8,0.3304440975,,,
67.0000000000,8,0.3291633129,,,
67.2500000000,8,0.3304440975,,,
67.5000000000,8,0.3291633129,,,
67.7500000000,8,0.3291633129,,,
68.0000000000,8,0.3278824985,,,
68.2500000000,8,0.3278824985,,,
68.5000000000,8,0.3304440975,,,
68.7500000000,8,0.3317249119,,,
69.0000000000,8,0.3278824985,,,
69.2500000000,8,0.3291633129,,,
69.5000000000,8,0.3278824985,,,
69.7500000000,8,0.3278824985,,,
70.0000000000,8,0.3304440975,,,
70.2500000000,8,0.3278824985,,,
70.5000000000,8,0.3304440975,,,
70.7500000000,8,0.3291633129,,,
71.0000000000,8,0.3278824985,,,
71.2500000000,8,0.3317249119,,,
71.5000000000,8,0.3266017139,,,
71.7500000000,8,0.3266017139,,,
72.0000000000,9,0.3278824985,,,
72.2500000000,9,0.3253208995,,,
72.5000000000,9,0.3266017139,,,
72.7500000000,9,0.3278824985,,,
73.0000000000,9,0.3253208995,,,
73.2500000000,9,0.3266017139,,,
73.5000000000,9,0.3278824985,,,
73.7500000000,9,0.3266017139,,,
74.0000000000,9,0.3278824985,,,
74.2500000000,9,0.3266017139,,,
74.5000000000,9,0.3253208995,,,
74.7500000000,9,0.3266017139,,,
75.0000000000,9,0.3253208995,,,
75.2500000000,9,0.3253208995,,,
75.5000000000,9,0.3266017139,,,
75.7500000000,9,0.3266017139,,,
76.0000000000,9,0.3253208995,,,
76.2500000000,9,0.3253208995,,,
76.5000000000,9,0.3253208995,,,
76.7500000000,9,0.3278824985,,,
77.0000000000,9,0.3266017139,,,
77.2500000000,9,0.3240401149,,,
77.5000000000,9,0.3253208995,,,
77.7500000000,9,0.3227593899,,,
78.0000000000,9,0.3240401149,,,
78.2500000000,9,0.3253208995,,,
78.5000000000,9,0.3240401149,,,
78.7500000000,9,0.3253208995,,,
79.0000000000,9,0.3253208995,,,
79.2500000000,9,0.3253208995,,,
79.5000000000,9,0.3291633129,,,
79.7500000000,9,0.3291633129,,,
80.0000000000,10,0.3278824985,,,
80.2500000000,10,0.3291633129,,,
80.5000000000,10,0.3266017139,,,
80.7500000000,10,0.3278824985,,,
81.0000000000,10,0.3278824985,,,
81.2500000000,10,0.3266017139,,,
81.5000000000,10,0.3266017139,,,
81.7500000000,10,0.3253208995,,,
82.0000000000,10,0.3266017139,,,
82.2500000000,10,0.3304440975,,,
82.5000000000,10,0.3304440975,,,
82.7500000000,10,0.3278824985,,,
83.0000000000,10,0.3304440975,,,
83.2500000000,10,0.3278824985,,,
83.5000000000,10,0.3291633129,,,
83.7500000000,10,0.3304440975,,,
84.0000000000,10,0.3291633129,,,
84.2500000000,10,0.3291633129,,,
84.5000000000,10,0.3291633129,,,
84.7500000000,10,0.3304440975,,,
85.0000000000,10,0.3342865109,,,
85.2500000000,10,0.3342865109,,,
85.5000000000,10,0.3342865109,,,
85.7500000000,10,0.3394095898,,,
86.0000000000,10,0.3381288052,,,
86.2500000000,10,0.3406904042,,,
86.5000000000,10,0.3445327878,,,
86.7500000000,10,0.3445327878,,,
87.0000000000,10,0.3445327878,,,
87.2500000000,10,0.3445327878,,,
87.5000000000,10,0.3458136022,,,
87.7500000000,10,0.3470943868,,,
88.0000000000,11,0.3458136022,,,
88.2500000000,11,0.3432520032,,,
88.5000000000,11,0.3445327878,,,
88.7500000000,11,0.3432520032,,,
89.0000000000,11,0.3394095898,,,
89.2500000000,11,0.3419711888,,,
89.5000000000,11,0.3394095898,,,
89.7500000000,11,0.3368481100,,,
90.0000000000,11,0.3368481100,,,
90.2500000000,11,0.3355672956,,,
90.5000000000,11,0.3355672956,,,
90.7500000000,11,0.3381288052,,,
91.0000000000,11,0.3342865109,,,
91.2500000000,11,0.3342865109,,,
91.5000000000,11,0.3355672956,,,
91.7500000000,11,0.3330056965,,,
92.0000000000,11,0.3330056965,,,
92.2500000000,11,0.3355672956,,,
92.5000000000,11,0.3330056965,,,
92.7500000000,11,0.3317249119,,,
93.0000000000,11,0.3342865109,,,
93.2500000000,11,0.3330056965,,,
93.5000000000,11,0.3355672956,,,
93.7500000000,11,0.3355672956,,,
94.0000000000,11,0.3330056965,,,
94.2500000000,11,0.3342865109,,,
94.5000000000,11,0.3342865109,,,
94.7500000000,11,0.3330056965,,,
95.0000000000,11,0.3342865109,,,
95.2500000000,11,0.3355672956,,,
95.5000000000,11,0.3304440975,,,
95.7500000000,11,0.3342865109,,,
96.0000000000,12,0.3330056965,,,
96.2500000000,12,0.3317249119,,,
96.5000000000,12,0.3330056965,,,
96.7500000000,12,0.3304440975,,,
97.0000000000,12,0.3304440975,,,
97.2500000000,12,0.3317249119,,,
97.5000000000,12,0.3304440975,,,
97.7500000000,12,0.3304440975,,,
98.0000000000,12,0.3317249119,,,
98.2500000000,12,0.3278824985,,,
98.5000000000,12,0.3330056965,,,
98.7500000000,12,0.3330056965,,,
99.0000000000,12,0.3304440975,,,
99.2500000000,12,0.3330056965,,,
99.5000000000,12,0.3342865109,,,
99.7500000000,12,0.3317249119,,,
100.0000000000,12,0.3355672956,,,
100.2500000000,12,0.3342865109,,,
100.5000000000,12,0.3330056965,,,
100.7500000000,12,0.3355672956,,,
101.0000000000,12,0.3342865109,,,
101.2500000000,12,0.3342865109,,,
101.5000000000,12,0.3342865109,,,
101.7500000000,12,0.3330056965,,,
102.0000000000,12,0.3330056965,,,
102.2500000000,12,0.3355672956,,,
